기간	자치구	동	합계	합계	합계	합계	합계	농업 임업 및 어업	농업 임업 및 어업	광업	광업	제조업	제조업	전기 가스 증기 및 공기조절 공급업	전기 가스 증기 및 공기조절 공급업	수도 하수 및 폐기물 처리 원료 재생업	수도 하수 및 폐기물 처리 원료 재생업	건설업	건설업	도매 및 소매업	도매 및 소매업	운수 및 창고업	운수 및 창고업	숙박 및 음식점업	숙박 및 음식점업	정보통신업	정보통신업	금융 및 보험업	금융 및 보험업	부동산업	부동산업	전문 과학 및 기술 서비스업	전문 과학 및 기술 서비스업	사업시설 관리 사업 지원 및 임대 서비스업	사업시설 관리 사업 지원 및 임대 서비스업	공공행정 국방 및 사회보장 행정	공공행정 국방 및 사회보장 행정	교육 서비스업	교육 서비스업	보건업 및 사회복지 서비스업	보건업 및 사회복지 서비스업	예술 스포츠 및 여가관련 서비스업	예술 스포츠 및 여가관련 서비스업	협회 및 단체 수리 및 기타 개인 서비스업	협회 및 단체 수리 및 기타 개인 서비스업
2018	중랑구	중화2동	2,169	806	7,362	4,277	3,085	-	-	-	-	245	1,050	-	-	5	27	89	611	496	1,183	344	888	396	930	13	31	14	90	73	571	39	180	37	453	4	108	25	94	63	430	90	254	236	462
2018	중랑구	묵1동	1,562	563	5,908	2,819	3,089	-	-	-	-	71	420	2	67	1	2	44	484	317	1,122	353	379	259	791	9	113	17	143	88	218	20	114	15	85	2	63	69	654	69	617	51	166	175	470
2018	중랑구	묵2동	1,776	526	4,882	2,606	2,276	-	-	1	3	150	683	-	-	-	-	58	368	304	782	589	601	220	499	9	32	10	87	60	121	14	92	20	254	4	199	52	297	52	447	56	115	177	302
2018	중랑구	망우3동	1,120	390	3,873	1,758	2,115	-	-	-	-	252	1,192	1	3	-	-	43	171	190	567	240	436	123	280	1	4	3	29	30	46	8	25	17	86	1	24	36	327	39	467	22	78	114	138
2018	중랑구	신내1동	1,994	582	10,685	6,127	4,558	-	-	-	-	99	402	1	10	3	86	69	825	298	1,193	691	2,389	253	865	7	59	13	59	79	220	18	91	16	167	2	402	121	546	92	2,818	58	170	174	383
2018	중랑구	신내2동	1,110	418	5,997	2,944	3,053	-	-	-	-	16	22	1	1	-	-	31	204	204	575	303	339	127	448	7	87	5	34	47	164	33	83	15	217	7	1,991	108	746	75	762	22	114	109	210
2018	중랑구	면목본동	2,544	960	7,882	3,726	4,156	-	-	-	-	437	1,872	-	-	3	6	98	702	536	1,426	391	507	406	982	9	24	13	88	113	176	23	50	21	87	3	84	66	428	95	880	68	147	262	423
2018	중랑구	면목3.8동	2,130	757	6,966	3,522	3,444	-	-	-	-	324	1,324	-	-	1	14	47	154	396	886	372	826	404	991	6	15	9	76	84	166	18	83	21	55	3	65	62	969	66	841	109	175	208	326
2018	중랑구	망우본동	3,801	974	12,042	6,280	5,762	-	-	-	-	332	1,539	-	-	2	50	85	436	590	1,754	1,536	2,418	468	1,183	15	70	22	247	109	223	32	124	25	145	4	122	75	1,100	125	1,584	99	315	282	732
2018	성북구	소계	23,287	8,831	108,201	52,719	55,482	-	-	-	-	2,214	8,140	5	10	11	178	554	3,934	4,805	15,159	3,080	6,058	4,463	13,397	235	1,877	145	1,512	1,125	2,708	478	4,328	254	5,255	52	3,301	1,382	21,481	1,044	12,835	756	2,306	2,684	5,722
2018	성북구	돈암1동	390	129	2,041	1,032	1,009	-	-	-	-	9	45	-	-	-	-	11	218	69	179	100	119	36	144	-	-	2	7	33	128	1	3	4	169	1	21	45	668	19	204	7	28	53	108
2018	성북구	돈암2동	394	177	2,453	845	1,608	-	-	-	-	3	6	-	-	-	-	7	17	46	141	86	86	40	103	2	33	6	41	41	196	2	4	2	922	2	67	58	392	30	213	16	67	53	165
2018	성북구	안암동	1,403	453	12,876	6,450	6,426	-	-	-	-	74	380	-	-	-	-	33	161	289	1,186	80	118	432	1,672	31	206	11	74	55	141	60	738	30	143	1	17	66	4,538	40	2,922	56	183	145	397
2018	성북구	보문동	1,322	435	5,076	2,651	2,425	-	-	-	-	246	665	1	2	1	19	38	288	285	1,028	248	367	167	395	13	52	9	118	58	109	31	126	20	714	4	84	30	284	38	570	18	40	115	215
2018	성북구	정릉1동	712	274	1,985	964	1,021	-	-	-	-	52	163	-	-	1	1	21	179	117	318	132	151	105	271	2	3	3	23	41	115	9	15	6	17	2	19	65	162	31	309	26	75	99	164
2018	성북구	정릉2동	848	297	2,898	1,428	1,470	-	-	-	-	30	78	-	-	-	-	15	125	149	537	207	372	132	373	5	19	5	45	46	103	5	8	2	15	2	51	55	321	54	602	32	88	109	161
2018	성북구	정릉3동	695	267	4,342	2,552	1,790	-	-	-	-	32	108	-	-	-	-	11	21	107	273	143	394	163	445	5	9	2	15	25	33	15	312	2	6	2	22	36	2,140	24	212	20	50	108	302
2018	성북구	정릉4동	878	303	4,291	2,424	1,867	-	-	-	-	37	135	1	5	-	-	17	94	150	388	194	1,071	139	408	7	22	4	21	48	109	10	16	3	46	3	63	57	1,119	50	424	30	143	128	227
2018	성북구	길음1동	1,098	511	3,981	1,451	2,530	-	-	-	-	33	87	-	-	-	-	12	35	235	549	150	192	209	616	1	1	9	80	72	191	9	21	7	211	3	103	113	869	85	677	35	103	125	246
2018	성북구	길음2동	919	399	4,390	1,854	2,536	-	-	-	-	11	54	-	-	-	-	16	59	272	1,288	61	85	212	782	11	240	5	8	47	141	14	99	15	113	2	22	66	217	50	778	25	126	112	378
2018	성북구	월곡1동	1,304	474	5,263	2,537	2,726	-	-	-	-	169	707	-	-	1	24	32	216	311	926	195	204	162	476	12	143	8	139	53	158	11	389	11	156	3	78	80	540	73	707	34	87	149	313
2018	성북구	월곡2동	1,549	565	7,821	3,884	3,937	-	-	-	-	232	909	1	1	1	3	30	95	332	1,128	165	218	307	963	15	69	8	67	46	118	48	1,354	18	400	2	22	58	1,154	65	822	53	179	168	319
2018	성북구	장위1동	880	312	2,183	967	1,216	-	-	-	-	158	603	-	-	-	-	23	69	163	308	182	192	123	216	-	-	4	35	34	38	3	4	5	8	1	25	30	213	28	255	22	48	104	169
2018	성북구	장위2동	1,266	483	3,568	1,591	1,977	-	-	-	-	293	1,196	-	-	-	-	30	89	298	570	143	177	190	358	8	26	8	69	61	73	12	28	7	43	2	73	24	220	41	387	23	32	126	227
2018	성북구	장위3동	543	151	2,534	1,328	1,206	-	-	-	-	83	419	-	-	1	27	21	99	106	306	114	456	66	182	-	-	1	6	26	49	6	82	6	16	2	57	30	510	17	217	7	21	57	87
2018	성북구	성북동	1,132	472	5,441	2,682	2,759	-	-	-	-	36	99	2	2	-	-	24	120	254	964	63	76	235	930	52	524	8	164	51	104	60	378	20	79	3	57	96	871	56	416	34	128	138	529
2018	성북구	삼선동	1,911	768	9,484	4,593	4,891	-	-	-	-	94	297	-	-	2	3	43	150	430	1,424	141	155	461	1,110	33	160	20	140	86	193	99	352	29	697	6	1,803	110	1,748	84	709	79	183	194	360
2018	성북구	동선동	2,000	827	10,196	4,485	5,711	-	-	-	-	43	130	-	-	-	-	39	707	399	1,195	69	224	616	2,164	24	315	13	114	108	251	41	207	29	470	2	28	151	2,714	92	763	105	313	269	601
2018	성북구	종암동	1,957	771	7,268	3,557	3,711	-	-	-	-	319	1,026	-	-	-	-	45	381	358	909	264	396	313	856	7	27	11	270	95	263	17	67	15	105	6	620	134	903	93	844	68	207	212	394
2018	성북구	석관동	2,086	763	10,110	5,444	4,666	-	-	-	-	260	1,033	-	-	4	101	86	811	435	1,542	343	1,005	355	933	7	28	8	76	99	195	25	125	23	925	3	69	78	1,898	74	804	66	205	220	360
2018	강북구	소계	18,918	7,065	72,418	33,306	39,112	-	-	-	-	1,444	5,903	2	84	8	340	506	2,133	3,768	10,625	3,218	6,625	3,719	10,674	103	682	267	4,074	807	1,782	293	1,185	216	3,440	44	3,265	684	5,871	813	9,195	741	2,037	2,285	4,503
2018	강북구	번1동	1,845	728	9,192	3,924	5,268	-	-	-	-	98	301	-	-	2	74	54	338	395	1,196	180	372	365	1,305	18	81	115	1,815	94	238	68	293	47	691	4	420	57	368	74	981	71	333	203	386
2018	강북구	번2동	676	171	3,729	2,246	1,483	-	-	-	-	56	356	-	-	1	165	25	126	106	386	233	706	69	144	6	44	-	-	19	62	5	43	8	169	5	513	8	133	31	623	20	117	84	142
2018	강북구	번3동	891	219	2,777	1,547	1,230	-	-	-	-	52	358	-	-	-	-	12	35	100	359	414	687	84	245	1	5	2	13	31	108	4	20	5	36	2	48	49	256	37	369	21	101	77	137
2018	강북구	수유1동	1,459	598	5,094	2,332	2,762	-	-	-	-	117	460	-	-	-	-	27	72	440	999	207	635	260	565	2	29	16	129	55	108	13	48	12	98	3	66	44	635	60	752	44	161	159	337
2018	강북구	수유2동	1,281	476	3,902	1,705	2,197	-	-	-	-	119	516	-	-	-	-	48	221	257	633	236	246	174	465	9	36	6	35	51	107	11	31	12	368	2	39	55	133	61	667	43	79	197	326
2018	강북구	수유3동	2,543	1,036	9,400	4,168	5,232	-	-	-	-	135	507	-	-	1	66	60	233	534	1,480	182	272	715	2,228	12	107	52	787	108	217	67	230	43	184	3	1,234	31	184	98	683	205	411	297	577
2018	강북구	삼양동	1,117	392	3,533	1,469	2,064	-	-	-	-	117	430	-	-	-	-	22	63	201	567	262	422	131	261	1	5	4	20	43	92	7	14	4	243	2	59	59	464	68	541	39	87	157	265
2018	강북구	미아동	1,652	662	6,511	2,796	3,715	-	-	-	-	154	591	1	83	1	1	45	272	319	950	178	210	375	986	7	41	23	331	85	165	18	82	25	148	5	262	53	975	76	840	66	117	221	457
2018	강북구	송중동	1,979	751	8,206	3,371	4,835	-	-	-	-	138	605	-	-	-	-	48	144	401	1,365	258	331	476	1,811	23	191	29	720	79	170	27	134	21	466	3	178	75	552	75	820	81	216	245	503
2018	강북구	송천동	2,061	767	7,640	3,415	4,225	-	-	-	-	287	1,180	1	1	1	31	74	193	401	1,237	233	429	400	935	9	54	9	109	100	215	42	170	20	703	6	245	78	772	77	617	55	144	268	605
2018	강북구	삼각산동	787	322	2,414	935	1,479	-	-	-	-	12	47	-	-	-	-	14	27	122	306	191	191	119	274	3	9	3	21	56	149	5	13	4	6	2	55	81	603	67	507	22	52	86	154
2018	강북구	우이동	1,036	394	4,305	2,644	1,661	-	-	-	-	39	141	-	-	-	-	17	160	190	522	238	1,413	315	876	3	9	1	14	30	61	10	33	4	172	2	25	28	205	32	334	33	94	94	246
2018	강북구	인수동	1,591	549	5,715	2,754	2,961	-	-	-	-	120	411	-	-	2	3	60	249	302	625	406	711	236	579	9	71	7	80	56	90	16	74	11	156	5	121	66	591	57	1,461	41	125	197	368
2018	도봉구	소계	18,894	6,320	74,314	38,646	35,668	1	3	-	-	1,020	4,137	1	1	9	110	495	3,402	3,455	10,983	5,099	10,030	2,751	7,906	82	757	134	1,281	796	2,768	347	1,773	181	1,841	38	3,872	962	7,537	837	11,640	622	1,907	2,064	4,366
2018	도봉구	쌍문1동	919	295	3,870	1,912	1,958	-	-	-	-	43	174	-	-	-	-	20	60	143	454	303	549	131	403	7	91	3	22	46	105	4	11	5	12	2	51	47	1,136	37	511	25	117	103	174
2018	도봉구	쌍문2동	1,303	495	5,672	2,609	3,063	-	-	-	-	75	379	-	-	-	-	44	296	245	918	260	618	199	628	4	20	8	148	48	293	23	112	13	79	2	55	80	475	76	1,073	55	156	171	422
2018	도봉구	쌍문3동	990	363	4,129	1,964	2,165	-	-	-	-	64	250	-	-	1	21	34	282	258	707	143	158	160	443	5	313	7	72	51	94	10	51	16	49	2	50	45	164	41	1,152	24	67	129	256
2018	도봉구	쌍문4동	631	255	2,140	970	1,170	-	-	-	-	9	21	-	-	-	-	13	53	91	247	197	197	48	148	1	2	-	-	29	129	2	4	-	-	1	19	109	935	30	174	19	54	82	157
2018	도봉구	방학1동	2,340	918	13,496	7,308	6,188	-	-	-	-	117	476	-	-	1	3	67	353	504	1,709	343	1,187	484	1,380	6	27	22	178	114	305	46	501	27	829	8	1,994	104	697	107	2,823	129	287	261	747
2018	도봉구	방학2동	1,236	427	3,053	1,433	1,620	-	-	-	-	140	503	-	-	-	-	39	122	292	674	293	303	164	361	1	4	3	30	22	41	4	10	4	44	1	21	36	204	42	436	31	49	164	251
2018	도봉구	방학3동	919	265	3,546	1,749	1,797	-	-	-	-	18	65	-	-	-	-	21	96	104	331	390	897	96	344	-	-	4	37	43	181	3	15	3	6	2	46	71	502	59	763	27	122	78	141
2018	도봉구	창1동	1,514	427	4,262	2,144	2,118	-	-	-	-	31	130	-	-	1	5	32	209	198	642	687	731	157	517	11	108	8	174	67	197	13	59	9	19	2	49	52	574	68	508	38	132	140	208
2018	도봉구	창2동	1,389	471	4,424	2,379	2,045	-	-	-	-	174	955	-	-	1	2	29	117	263	762	347	575	172	401	4	11	3	27	52	119	6	38	11	77	2	57	60	261	54	604	38	121	173	297
2018	도봉구	창3동	929	330	2,199	1,019	1,180	-	-	-	-	87	270	-	-	-	-	33	94	201	452	215	219	152	299	4	12	1	9	30	58	4	9	4	6	1	26	26	187	42	388	24	36	105	134
2018	도봉구	창4동	1,323	443	7,393	3,889	3,504	-	-	-	-	21	67	-	-	1	9	32	984	272	1,353	245	758	197	616	19	68	35	363	68	247	73	383	21	185	4	554	98	716	68	493	45	326	124	271
2018	도봉구	창5동	2,184	537	7,403	3,832	3,571	-	-	-	-	52	230	1	1	-	-	34	299	264	1,013	970	1,261	244	1,029	6	44	17	94	80	318	24	102	18	114	2	137	140	868	82	1,106	69	191	181	596
2018	도봉구	도봉1동	1,707	598	6,038	3,536	2,502	1	3	-	-	138	491	-	-	3	66	58	297	359	957	309	1,423	340	854	8	34	9	46	70	137	18	62	18	48	4	86	40	448	60	578	63	145	209	363
2018	도봉구	도봉2동	1,510	496	6,689	3,902	2,787	-	-	-	-	51	126	-	-	1	4	39	140	261	764	397	1,154	207	483	6	23	14	81	76	544	117	416	32	373	5	727	54	370	71	1,031	35	104	144	349
2018	노원구	소계	26,616	9,479	118,713	56,183	62,530	1	1	-	-	858	3,720	6	311	11	214	551	2,507	5,030	15,757	6,598	12,573	4,191	14,443	156	1,242	236	4,253	1,231	4,289	438	3,259	317	4,602	38	3,141	1,950	21,138	1,454	18,684	934	3,078	2,616	5,501
2018	노원구	월계1동	1,526	528	6,475	3,799	2,676	-	-	-	-	82	400	1	1	-	-	34	193	262	689	320	1,022	331	983	10	32	5	38	70	133	20	193	22	54	1	20	67	1,373	68	759	81	217	152	368
2018	노원구	월계2동	914	234	3,318	1,860	1,458	-	-	-	-	32	168	-	-	-	-	14	50	109	295	440	656	85	226	11	22	-	-	34	127	8	56	4	44	2	54	57	1,182	37	262	9	52	72	124
2018	노원구	월계3동	985	336	4,233	2,308	1,925	-	-	-	-	7	20	-	-	1	12	9	47	163	835	404	1,128	95	312	4	30	3	31	52	253	17	111	13	104	2	94	54	480	73	572	15	52	73	152
2018	노원구	공릉2동	1,887	636	11,982	6,004	5,978	1	1	-	-	75	536	-	-	-	-	28	154	258	760	466	898	367	1,214	21	86	9	65	99	356	43	552	20	179	2	29	153	4,550	80	1,800	86	474	179	328
2018	노원구	하계1동	1,119	424	7,688	3,854	3,834	-	-	-	-	57	403	-	-	-	-	32	223	290	1,055	177	630	192	796	3	10	6	42	45	236	20	144	19	234	3	594	77	1,133	53	1,659	28	176	117	353
2018	노원구	하계2동	414	124	1,303	554	749	-	-	-	-	7	16	-	-	-	-	10	20	45	145	179	190	39	98	-	-	2	12	24	133	3	5	1	1	1	20	32	389	24	173	6	22	41	79
2018	노원구	중계본동	1,219	474	5,462	2,422	3,040	-	-	-	-	45	195	-	-	-	-	25	51	165	490	206	309	190	572	3	317	5	34	61	248	15	37	10	416	1	21	267	1,919	53	443	55	207	118	203
2018	노원구	중계1동	997	409	4,476	1,968	2,508	-	-	-	-	7	22	-	-	-	-	9	53	153	593	170	172	127	558	2	8	5	51	68	275	9	22	9	14	2	66	257	1,928	49	268	34	216	96	230
2018	노원구	중계4동	1,054	430	3,869	1,670	2,199	-	-	-	-	14	34	-	-	-	-	18	76	192	599	205	249	235	636	1	1	7	58	48	154	6	9	11	39	1	25	80	870	65	792	68	157	103	170
2018	노원구	상계1동	3,099	742	10,628	6,017	4,611	-	-	-	-	54	218	-	-	3	19	59	370	375	1,541	1,517	2,122	356	1,204	15	113	7	41	109	297	42	228	28	1,375	3	92	117	795	105	1,558	87	163	222	492
2018	노원구	상계2동	2,619	1,141	10,572	4,311	6,261	-	-	-	-	84	269	-	-	3	21	43	243	828	2,459	177	448	638	2,587	10	82	16	197	108	284	30	162	44	347	2	58	105	633	110	1,638	140	407	281	737
2018	노원구	상계5동	1,610	634	4,711	2,158	2,553	-	-	-	-	119	397	-	-	-	-	58	177	350	769	256	385	236	480	8	23	7	40	65	128	25	81	26	633	1	24	94	250	69	896	57	91	239	337
2018	노원구	상계8동	588	226	1,930	721	1,209	-	-	-	-	6	11	-	-	-	-	12	25	83	229	186	187	55	149	2	7	4	39	26	110	2	7	1	1	1	16	68	546	78	459	19	53	45	91
2018	노원구	상계9동	714	273	2,494	1,051	1,443	-	-	-	-	8	13	-	-	-	-	11	18	111	306	255	292	60	194	-	-	4	49	34	164	2	2	1	1	2	64	83	862	67	390	15	48	61	91
2018	노원구	상계10동	458	151	2,255	1,360	895	-	-	-	-	3	3	-	-	1	23	6	11	55	124	159	832	30	130	6	28	7	39	20	113	13	30	10	17	2	88	51	471	30	204	16	49	49	93
2018	노원구	상계3.4동	1,230	442	3,799	2,201	1,598	-	-	-	-	59	222	-	-	-	-	26	102	215	498	327	1,187	189	355	9	34	2	16	54	136	10	18	14	70	2	71	54	294	55	441	41	76	173	279
2018	노원구	상계6.7동	1,923	723	15,812	5,865	9,947	-	-	-	-	22	42	5	310	1	67	32	116	299	1,248	276	304	311	1,550	16	97	120	3,218	133	575	42	156	23	226	5	1,605	165	1,751	223	3,954	70	211	180	382
2018	노원구	중계2.3동	1,367	582	5,580	2,282	3,298	-	-	-	-	24	89	-	-	-	-	11	19	474	1,364	338	350	163	936	3	95	2	25	44	246	11	24	9	52	2	85	65	919	89	801	19	175	113	400
2018	노원구	공릉1동	2,893	970	12,126	5,778	6,348	-	-	-	-	153	662	-	-	2	72	114	559	603	1,758	540	1,212	492	1,463	32	257	25	258	137	321	120	1,422	52	795	3	115	104	793	126	1,615	88	232	302	592
2018	은평구	소계	24,873	9,548	90,049	42,452	47,597	-	-	-	-	899	3,041	6	159	15	255	635	4,053	4,984	15,264	5,214	8,898	4,273	12,317	157	1,201	164	2,324	1,471	3,291	369	1,710	249	1,741	51	3,879	1,469	10,058	1,190	13,963	810	2,277	2,917	5,618
2018	은평구	녹번동	1,987	679	9,380	4,450	4,930	-	-	-	-	90	328	3	92	2	39	73	530	304	1,496	441	488	271	780	41	149	7	45	126	353	95	352	35	159	6	1,647	105	694	85	1,560	61	153	242	515
2018	은평구	불광1동	1,637	691	6,556	2,656	3,900	-	-	-	-	44	128	-	-	-	-	35	82	297	890	269	310	303	882	4	22	38	936	126	353	17	179	18	105	3	476	101	531	106	907	55	162	221	593
2018	은평구	갈현1동	1,500	605	5,312	2,346	2,966	-	-	-	-	59	199	-	-	-	-	33	96	266	938	196	232	390	1,346	5	10	23	359	83	214	17	197	12	43	3	35	75	269	72	828	95	199	171	347
2018	은평구	갈현2동	1,600	656	5,845	2,486	3,359	-	-	-	-	65	168	-	-	-	-	35	193	343	1,102	239	244	344	1,043	2	8	4	35	64	146	15	80	5	8	2	80	158	1,338	58	923	79	169	187	308
2018	은평구	구산동	1,248	420	5,300	2,550	2,750	-	-	-	-	48	262	-	-	-	-	23	162	187	471	416	966	133	316	5	9	3	20	59	131	11	33	9	280	2	31	90	955	63	1,303	21	89	178	272
2018	은평구	대조동	2,526	1,192	8,008	3,358	4,650	-	-	-	-	68	176	-	-	1	4	44	283	795	2,016	233	290	544	1,531	17	154	15	212	159	286	28	77	32	111	4	329	107	604	134	1,265	74	191	271	479
2018	은평구	응암1동	1,681	675	7,660	3,583	4,077	-	-	-	-	68	262	1	57	1	13	63	933	376	1,610	219	230	265	884	15	279	12	142	129	265	62	262	29	143	3	199	97	682	101	1,219	58	137	182	343
2018	은평구	응암2동	658	278	1,949	851	1,098	-	-	-	-	27	79	-	-	-	-	8	40	102	236	163	169	92	220	1	6	3	35	56	92	7	13	3	4	2	65	57	247	38	600	18	25	81	118
2018	은평구	신사1동	1,336	477	4,029	2,033	1,996	-	-	-	-	64	251	1	1	1	2	44	463	249	597	321	444	164	449	13	103	6	48	82	171	16	43	16	89	2	21	65	290	63	669	56	122	173	266
2018	은평구	신사2동	1,690	289	3,595	2,271	1,324	-	-	-	-	31	83	-	-	1	35	28	138	138	386	1,104	1,391	94	191	6	15	1	5	42	78	7	15	8	45	2	76	72	588	43	380	8	10	105	159
2018	은평구	증산동	986	378	3,368	1,902	1,466	-	-	-	-	43	180	-	-	1	15	41	230	200	530	220	801	155	380	11	55	2	31	62	115	13	51	14	67	2	33	42	302	46	291	31	103	103	184
2018	은평구	수색동	571	190	2,322	1,527	795	-	-	-	-	36	86	1	9	2	40	9	44	131	453	111	790	102	221	1	5	4	51	66	139	4	18	6	14	3	75	14	84	24	168	8	11	49	114
2018	은평구	진관동	1,798	727	9,615	4,487	5,128	-	-	-	-	15	47	-	-	2	82	21	61	391	1,358	286	1,337	347	1,535	7	311	10	90	152	514	19	212	15	52	7	310	181	1,645	114	1,048	49	508	182	505
2018	은평구	불광2동	1,294	570	4,317	1,937	2,380	-	-	-	-	42	126	-	-	1	1	35	91	311	830	236	252	219	491	4	17	15	134	64	118	10	26	13	218	4	366	68	608	55	609	27	72	190	358
2018	은평구	응암3동	1,803	753	5,053	2,230	2,823	-	-	-	-	87	274	-	-	-	-	33	149	429	1,023	237	298	423	974	5	7	9	94	71	125	13	27	15	44	2	31	78	602	83	838	89	180	229	387
2018	은평구	역촌동	2,558	968	7,740	3,785	3,955	-	-	-	-	112	392	-	-	3	24	110	558	465	1,328	523	656	427	1,074	20	51	12	87	130	191	35	125	19	359	4	105	159	619	105	1,355	81	146	353	670
2018	서대문구	소계	19,796	7,394	109,490	53,956	55,534	1	3	-	-	686	2,494	4	69	13	576	506	3,868	4,025	14,045	2,903	5,835	4,315	14,505	443	2,746	181	4,067	1,023	2,634	632	6,113	444	6,690	43	5,080	1,086	18,651	777	15,362	572	1,844	2,142	4,908
2018	서대문구	천연동	907	382	3,106	1,501	1,605	-	-	-	-	54	138	-	-	-	-	21	90	206	476	74	122	193	439	20	251	6	30	47	93	17	38	12	60	3	117	65	557	57	442	23	76	109	177
2018	서대문구	홍제1동	1,169	471	4,862	2,587	2,275	-	-	-	-	37	173	-	-	-	-	39	865	242	692	163	251	185	506	25	46	7	115	72	209	37	87	17	29	2	56	87	944	72	559	32	83	152	247
2018	서대문구	홍제3동	1,168	490	3,303	1,454	1,849	-	-	-	-	54	162	-	-	-	-	32	127	313	596	150	164	240	534	11	23	6	72	40	108	19	34	5	175	1	24	70	453	61	542	39	69	127	220
2018	서대문구	홍제2동	604	259	1,662	854	808	-	-	-	-	20	97	-	-	1	158	13	38	99	238	76	76	86	224	9	36	4	26	58	143	23	58	7	13	1	23	53	122	31	178	30	69	93	163
2018	서대문구	홍은1동	958	364	2,602	1,183	1,419	-	-	-	-	29	73	1	49	1	2	28	59	221	499	180	242	135	312	22	100	4	25	49	92	21	72	11	21	3	86	57	247	37	438	24	80	135	205
2018	서대문구	홍은2동	1,190	383	5,220	2,589	2,631	-	-	-	-	48	179	-	-	1	20	33	120	208	523	252	648	216	892	23	101	6	39	48	84	25	42	19	56	2	54	87	1,343	52	679	43	134	127	306
2018	서대문구	남가좌1동	714	311	2,243	832	1,411	-	-	-	-	25	62	-	-	-	-	6	20	204	516	75	84	167	404	11	18	6	78	41	111	11	43	10	25	1	23	31	196	49	469	23	92	54	102
2018	서대문구	남가좌2동	1,269	492	5,130	2,592	2,538	-	-	-	-	39	135	-	-	3	86	39	114	270	601	196	203	264	674	17	47	8	63	72	115	17	31	18	127	2	63	86	2,195	56	311	41	106	141	259
2018	서대문구	북가좌1동	654	223	3,255	2,022	1,233	-	-	-	-	18	71	-	-	1	2	23	83	122	404	167	1,171	66	210	18	57	6	29	46	205	6	10	5	24	1	19	56	450	39	314	11	27	69	179
2018	서대문구	북가좌2동	2,441	657	6,760	3,658	3,102	-	-	-	-	89	334	-	-	3	17	86	437	298	706	1,043	1,486	265	627	26	151	9	82	106	217	34	87	24	1,033	4	98	111	343	72	670	51	102	220	370
2018	서대문구	충현동	1,841	605	22,590	12,754	9,836	-	-	-	-	54	227	-	-	2	273	50	1,169	330	3,275	141	623	421	1,304	93	813	68	3,072	85	416	120	2,061	137	3,440	10	2,852	70	1,683	46	546	36	91	178	745
2018	서대문구	북아현동	838	332	2,468	1,154	1,314	-	-	-	-	91	303	-	-	-	-	17	40	211	430	69	73	116	301	11	13	5	47	89	160	17	41	30	42	2	53	38	276	45	460	13	66	84	163
2018	서대문구	신촌동	3,735	1,559	35,949	15,379	20,570	-	-	-	-	41	156	-	-	-	-	23	106	747	3,091	69	213	1,496	6,680	92	761	32	267	159	450	145	3,014	101	1,376	5	346	181	8,746	89	8,866	157	629	398	1,248
2018	서대문구	연희동	2,308	866	10,340	5,397	4,943	1	3	-	-	87	384	3	20	1	18	96	600	554	1,998	248	479	465	1,398	65	329	14	122	111	231	140	495	48	269	6	1,266	94	1,096	71	888	49	220	255	524
2018	마포구	소계	37,232	12,738	255,152	136,857	118,295	1	1	-	-	1,317	5,350	11	464	28	355	1,029	14,703	7,655	35,083	2,987	12,398	8,429	31,288	2,487	37,909	505	10,751	1,918	5,932	2,632	20,741	1,069	34,430	57	4,671	1,742	15,637	1,184	10,902	1,061	4,794	3,120	9,743
2018	마포구	용강동	2,520	786	19,414	10,864	8,550	-	-	-	-	66	210	2	85	3	19	74	1,893	601	3,736	180	1,310	390	1,589	212	1,359	47	681	147	690	227	1,329	129	4,126	5	321	117	740	56	339	65	191	199	796
2018	마포구	대흥동	1,564	580	10,240	4,805	5,435	-	-	-	-	64	214	-	-	-	-	22	94	265	945	66	148	387	1,163	46	386	40	630	116	283	92	588	40	961	2	29	122	2,936	99	754	41	460	162	649
2018	마포구	염리동	704	280	4,388	2,259	2,129	-	-	-	-	31	119	-	-	1	2	15	41	137	592	52	454	161	574	30	494	8	97	40	121	30	122	19	671	3	32	54	675	21	178	17	53	85	163
2018	마포구	신수동	1,183	366	5,670	3,043	2,627	-	-	-	-	50	236	-	-	1	2	53	419	244	985	157	607	180	486	75	301	5	96	84	162	87	382	22	279	3	370	62	514	38	516	22	71	100	244
2018	마포구	서교동	9,958	3,333	62,184	30,976	31,208	-	-	-	-	201	1,076	1	3	3	75	195	2,787	2,165	10,354	296	1,991	2,718	11,980	850	7,154	141	3,170	419	1,304	877	5,532	331	7,856	6	158	401	2,475	220	2,266	393	1,583	741	2,420
2018	마포구	합정동	2,133	721	11,147	5,823	5,324	-	-	-	-	71	208	-	-	3	49	111	1,391	356	1,496	155	872	522	1,807	186	1,063	34	974	102	198	192	1,180	37	510	2	23	63	392	53	392	56	133	190	459
2018	마포구	망원1동	1,850	577	4,919	2,680	2,239	-	-	-	-	82	244	-	-	1	2	40	288	347	925	495	635	390	1,040	41	190	10	77	72	130	52	206	16	173	3	79	40	104	66	445	51	134	144	247
2018	마포구	망원2동	1,395	550	4,968	2,765	2,203	-	-	-	-	85	232	-	-	1	4	69	632	287	842	188	578	235	610	53	257	8	42	71	144	51	242	26	105	2	21	77	372	43	305	39	173	160	409
2018	마포구	연남동	1,831	694	6,849	3,678	3,171	-	-	-	-	47	173	-	-	-	-	55	577	321	1,211	96	196	713	1,889	104	566	2	16	63	123	118	547	43	568	2	57	60	402	29	206	37	73	141	245
